Open,High,Low,Close,Volume
23420.5,23448,23419.5,23419.5,256134882
23419.5,23464,23419.5,23438,253566547
23438,23444,23424.5,23424.5,230930728
23424.5,23449.5,23406.5,23449.5,220859097
23449.5,23449.5,23417,23417,234968891
23417,23427,23391.5,23400.5,242450589
23395,23395,23371.5,23389.5,267382095
23389.5,23414,23387,23414,262401546
23414,23415,23400.5,23400.5,292790352
23400.5,23400.5,23376,23398.5,308507850
23398.5,23398.5,23378,23378,377917351
23378,23378,23262,23269.5,178906714
23264,23337,23264,23326,202677877
23326,23350,23325.5,23350,181427374
23350,23380,23350,23380,252740250
23380,23427,23380,23427,269774461
23427,23427,23403.5,23403.5,385707313
23403.5,23403.5,23367.5,23379.5,238926553
23387,23419.5,23385,23404,264620633
23404,23419.5,23394,23394,247164060
23394,23394,23376.5,23376.5,227955032
23376.5,23388,23361.5,23374.5,225206097
23374.5,23388,23366,23382.5,228376576
23382.5,23387,23368,23387,252360705
23387,23424,23387,23424,265915269
23424,23424,23383,23383,238500938
23383,23415.5,23383,23394,220757392
23394,23400.5,23320.5,23400.5,197109422
23408,23414.5,23400,23414.5,233575305
23414.5,23414.5,23400,23414.5,227641626
23415,23415,23371,23400,239439974
23400,23410.5,23369.5,23397,229198569
23397,23408.5,23373,23393.5,231926388
23393.5,23397,23375.5,23375.5,230406504
23375.5,23375.5,23345.5,23345.5,260227388
23344.5,23345,23275.5,23275.5,238814905
23275.5,23280.5,23214.5,23256,186692622
23256,23257,23206,23210,253068568
23232.5,23232.5,23205.5,23208,195633470
23208,23221,23176,23200,212186616
23194,23242.5,23163.5,23219.5,125395605
23219.5,23295,23211.5,23280.5,163449458
23280.5,23299.5,23276.5,23285.5,172863365
23284,23288.5,23248,23288.5,173063575
23288.5,23301,23248.5,23260,174918636
23263,23276,23263,23270,176370023
23270,23270,23252.5,23257,248216611
23257,23295,23250.5,23295,212939346
23295,23366,23290.5,23360,206826388
23365.5,23365.5,23331,23331,287651758
23331,23331,23316,23316,246858480
23316,23316,23315.5,23315.5,211701016
23315.5,23328.5,23315.5,23328.5,267369230
23328.5,23360,23328.5,23360,210037502
23360,23361,23360,23361,247212581
23361,23364,23331,23331,210714723
23331,23358.5,23331,23358.5,267653783
23358.5,23358.5,23342.5,23342.5,144095677
23342.5,23342.5,23296.5,23296.5,214984990
23296.5,23296.5,23240.5,23242.5,612392407
23242.5,23242.5,23162.5,23212,213274420
23212,23212,23151.5,23152,185112134
23155.5,23198,23151,23198,202251963
23197.5,23197.5,23151,23151.5,180326231
23151.5,23151.5,23123.5,23123.5,232619888
23123.5,23123.5,23037,23039.5,310189927
23039.5,23107,23034.5,23090.5,144222224
23090.5,23090.5,23080.5,23080.5,240134366
23080.5,23080.5,23010.5,23020,349573133
23020,23030,23014.5,23014.5,175010461
23012,23012,22930,22959.5,766582415
22959.5,22959.5,22880,22891.5,189589392
22891.5,22891.5,22803,22803,392204719
22810.5,22811.5,22671,22671,221349851
22669,22808.5,22591,22808.5,149766195
22800,22912.5,22763,22912.5,146653004
22912.5,22993,22912.5,22935.5,152751712
22935.5,22936.5,22794,22794,152358565
22794,22877.5,22793.5,22872.5,175859026
22872.5,22996.5,22872.5,22996.5,497133201
22996.5,23048,22911.5,22947,161174011
22947,22975,22933.5,22933.5,138866880
22933.5,22943,22925.5,22930.5,178167091
22930.5,22989.5,22915.5,22989.5,239422616
22989.5,23066,22989.5,23054.5,242570007
23054.5,23113.5,23054.5,23104.5,243798901
23104.5,23110,23000.5,23042.5,197115454
23042.5,23113.5,23042.5,23113.5,314913747
23113.5,23122,23045.5,23113.5,238499499
23113.5,23150,23113.5,23150,379562298
23150,23153,23127,23150.5,508670884
23150.5,23150.5,23120.5,23137,509362026
23137,23198.5,23137,23173.5,350129596
23180,23218.5,23180,23210.5,412796758
23210.5,23210.5,23147,23176,347029989
23180,23254,23180,23254,314889020
23258,23344.5,23247,23336,245138712
23336,23381.5,23333.5,23355,209753987
23355,23355,23232,23340,207237593
23351,23372.5,23311.5,23364,203004493
23364,23364,23340,23340,248090060
23340,23340,23309.5,23317.5,229435110
23317.5,23318,23301.5,23301.5,263763216
23296,23350.5,23288,23340.5,254654594
23340.5,23340.5,23273,23283,221364170
23283,23317,23280.5,23317,273136746
23317,23321.5,23285,23290,316712623
23290,23321,23281,23287.5,208142843
23287.5,23303.5,23274.5,23274.5,308993968
23274.5,23289.5,23255.5,23255.5,326384220
23255.5,23299.5,23239.5,23299.5,410494962
23299.5,23359.5,23299.5,23359.5,355531244
23359.5,23359.5,23349,23349,436903203
23341,23341,23304,23304,443712957
23304,23350,23301,23327,413474701
23327,23354.5,23317,23350.5,367863080
23350.5,23350.5,23335.5,23347,364001141
23347,23347,23322.5,23322.5,419214211
23322.5,23334,23291.5,23334,436504712
23334,23334,23304.5,23317,465650402
23320.5,23397,23320.5,23397,436253410
23397,23400,23364,23379.5,435775403
23379.5,23379.5,23345.5,23345.5,472044797
23345.5,23345.5,23308,23308,404599231
23308,23315.5,23264.5,23315.5,440328631
23315.5,23342,23309.5,23314.5,394473112
23314.5,23320,23286,23303,519160503
23303,23375.5,23303,23375.5,366635485
23375.5,23387,23343.5,23363.5,342639089
23363.5,23409.5,23363.5,23409.5,354624469
23410,23465.5,23400.5,23465.5,416331611
23465.5,23477,23444.5,23471.5,322261008
23471.5,23471.5,23450.5,23458.5,617545203
23458.5,23463.5,23450.5,23450.5,524734997
23450.5,23483.5,23445.5,23451,565788744
23451,23451,23386,23407.5,475439381
23407.5,23407.5,23382,23382,431239532
23382,23382,23350,23369.5,394055546
23369.5,23420,23360.5,23374.5,293088562
23374.5,23387,23366.5,23379.5,422286144
23379.5,23408.5,23379.5,23397,338817970
23397,23397,23373.5,23373.5,466002674
23373.5,23411,23367,23411,479818631
23411,23420,23380.5,23380.5,392391319
23380.5,23388.5,23345,23349,350493912
23349,23360,23342,23360,366031906
23354,23369.5,23349.5,23355,360797935
23355,23355,23354.5,23354.5,429536278
23354.5,23354.5,23305,23305,425403284
23305,23320.5,23305,23320.5,381026297
23320.5,23376,23320.5,23368.5,386038132
23368.5,23375.5,23332,23332,408049149
23331.5,23345,23264.5,23280,351159648
23280,23313,23267.5,23291,321302925
23298,23298,23275,23277.5,434598865
23275,23297.5,23269.5,23269.5,388028952
23269.5,23280.5,23255.5,23269.5,360031126
23269.5,23285,23269.5,23282,443350387
23282,23285,23282,23285,499801555
23285,23285,23260.5,23273.5,417677514
23270.5,23270.5,23236,23238.5,375590768
23243,23243,23200.5,23201,384508356
23201,23288,23190.5,23278.5,309369886
23278.5,23278.5,23241,23263,380626811
23263,23275.5,23263,23267,363239042
23254,23254,23211,23219,357795365
23219,23233.5,23206.5,23206.5,340357431
23206.5,23206.5,23180.5,23191.5,350203942
23197,23197,23114,23138,278726860
23138,23143.5,23090.5,23143.5,511454439
23143.5,23237.5,23143.5,23237.5,308760950
23237.5,23250,23199.5,23202,366114963
23202,23230,23202,23213,345222007
23213,23246.5,23212,23220,273465836
23220,23227,23186,23190.5,286174487
23187,23190.5,23160.5,23190.5,329137883
23190.5,23209,23179,23179,274153536
23173,23179.5,23167.5,23167.5,318503774
23167.5,23167.5,23131.5,23132.5,665080645
23132.5,23151,23060.5,23066,310967172
23066,23066,23003.5,23013,391141440
23013,23066,23013,23043,283185673
23033,23033,22923,23001,247744789
23001,23024.5,22929,23000,243451827
23000,23037,22980.5,23000.5,243526172
22997,23007,22951.5,22969.5,276345465
22969.5,23011,22957.5,22992,241506288
22981.5,22981.5,22948.5,22964,278101764
22964,22968,22945.5,22957.5,354033646
22957.5,22961.5,22700,22831,356136825
22821,22906.5,22792.5,22906.5,283160287
22908.5,22910.5,22870.5,22890.5,268382137
22890.5,22902,22870.5,22900,267100211
22900,23014,22900,23008.5,236119895
23014,23100.5,23014,23055,265893753
23055,23081.5,23040.5,23052.5,289368093
23052.5,23052.5,23023.5,23045,347833360
23045,23078,23045,23046,336697259
23045.5,23054.5,23020.5,23021.5,326672831
23017.5,23034,22981,23011.5,332457820
23011,23011,22978,22985.5,359171031
22985.5,22985.5,22874.5,22896.5,283808368
22906,22923.5,22855.5,22855.5,213440104
22863.5,22882,22832,22832,210625220
22829.5,22879,22810,22866.5,214512960
22872,22940.5,22848,22911,215898422
22911,22911,22881,22902.5,238799179
22902.5,22910,22872,22880,253900173
22880,22905,22829.5,22829.5,250573212
22829.5,22900,22826,22894.5,276804729
22894.5,22992,22890.5,22976.5,216831583
22976.5,22985.5,22959,22972.5,259368611
22968.5,23013,22968.5,23005.5,327719774
23005.5,23014.5,22984.5,22984.5,319553842
22979.5,22979.5,22961.5,22961.5,297307938
22961.5,22970.5,22940.5,22940.5,344453196
22940.5,22949,22908.5,22917,327139520
22917,22961.5,22917,22958,323105074
22972.5,23003,22954.5,22954.5,357799200
22954.5,23002,22954.5,23002,360671489
23002,23014,22984.5,23014,379304152
23010.5,23030,23003.5,23030,459054599
23030,23067,23029.5,23029.5,487375010
23029.5,23061,23029.5,23057,477035988
23051,23051,22989,22999.5,383586483
22999.5,23028,22999.5,23022.5,345511652
23022.5,23037,23009,23037,355250935
23040,23075,23040,23067,330398043
23061.5,23063,23048,23056.5,385156674
23061,23091,23056,23087.5,340206365
23087.5,23087.5,23068,23085,428570671
23085,23106,23085,23100.5,496312255
23100.5,23119.5,23100.5,23110.5,528824290
23110.5,23110.5,23104.5,23104.5,547046614
23104.5,23104.5,23090,23090,520913555
23090,23094.5,23047.5,23094.5,422869783
23094.5,23094.5,23052.5,23052.5,553970276
23044.5,23044.5,23019.5,23037,399923622
23037,23049.5,23011.5,23013.5,444327147
23013.5,23013.5,22964.5,22979.5,398068995
22979.5,22979.5,22929.5,22954,414617783
22962,23001.5,22962,22975.5,360229663
22975.5,23032,22975.5,23032,364138393
23034,23059,23034,23048,410771807
23048,23061,23020.5,23020.5,361930780
23020.5,23037,23004.5,23037,369900748
23037,23054.5,23037,23050,461541367
23050,23050,23021,23030,382095541
23025,23039,23005.5,23005.5,379747987
23005.5,23028.5,22980.5,22980.5,367883537
22980.5,22980.5,22942.5,22948.5,372492442
22948.5,22948.5,22915,22940,406602576
22936.5,22936.5,22881.5,22881.5,378648007
22881.5,22920,22881.5,22920,400123411
22923.5,22923.5,22906,22922.5,393400385
22922.5,22933,22922.5,22931.5,416437588
22931.5,22973,22931.5,22961,418782126
22961,22997.5,22956.5,22995,404968756
22995,23012.5,22992.5,23005.5,531179264
23005.5,23065.5,23005.5,23065.5,456031238
23065.5,23136,23065.5,23136,445502260
23136,23140.5,23110.5,23132,404347487
23132,23168,23122,23168,421096715
23168,23168,23130,23156,300437914
23155.5,23174,23140.5,23143.5,348120943
23143.5,23191,23143.5,23173,360971119
23173,23173,23122.5,23122.5,353791879
23122.5,23133.5,23122.5,23133.5,420699715
23133.5,23167.5,23113,23167.5,339702725
23172.5,23187.5,23172.5,23181,339172280
23181,23216.5,23160,23209.5,314361759
23197,23206,23173.5,23173.5,257590086
23173.5,23195,23173.5,23181,317396103
23183.5,23214,23183.5,23213.5,338041125
23213.5,23218,23200.5,23200.5,460834147
23200.5,23200.5,23162,23200.5,368635554
23200.5,23205.5,23183.5,23205.5,264015074
23205.5,23205.5,23192.5,23200,320311716
23200,23235,23185.5,23185.5,279743794
23185.5,23185.5,23157.5,23163.5,290845611
23163.5,23163.5,23140.5,23159.5,311539723
23153,23171,23149.5,23171,352856832
23171,23171,23140.5,23157,358712689
23157,23157,23141,23156,296193537
23149,23164.5,23149,23159.5,351005031
23156,23156,23152.5,23152.5,371475335
23152.5,23152.5,23148.5,23151,362517152
23151,23195.5,23151,23191.5,479563192
23191.5,23191.5,23160.5,23160.5,356850322
23160.5,23160.5,23155,23155,419741461
23155,23155.5,23145.5,23155.5,461874984
23155.5,23155.5,23144.5,23144.5,436756828
23142.5,23150.5,23142.5,23142.5,362216050
23142.5,23142.5,23126.5,23126.5,405684115
23126.5,23126.5,23113,23117,353351252
23117,23117,23113.5,23113.5,384597730
23113.5,23148,23113,23133.5,404129452
23129,23129,23111.5,23111.5,369803089
23111.5,23111.5,23076.5,23088,426970350
23095,23120,23095,23120,451339169
23120,23120,23091.5,23097,436238801
23097,23104,23097,23098,478245429
23098,23098,23077,23089.5,505787544
23089.5,23089.5,23077.5,23077.5,546346422
23077.5,23077.5,23048.5,23055,520975642
23055,23065,23049,23065,436375930
23065,23078.5,23065,23078.5,405460808
23078.5,23078.5,23051,23051,391616364
23051,23051,23013.5,23025.5,395028944
23025.5,23031,23022.5,23025.5,472503061
23025.5,23025.5,22984.5,22985.5,401930950
22985.5,23019,22985.5,23019,431700762
23019,23045,23019,23045,399168994
23045,23085,23045,23085,454502983
23085,23106,23071.5,23071.5,455423786
23071.5,23071.5,22985.5,23020,411049243
23020,23020,22913.5,22951,336618871
22945,22959.5,22930,22954.5,350440252
22950.5,22970.5,22939.5,22970.5,356310861
22970.5,22977.5,22928,22928,433340414
22928,22928,22865,22865,374493300
22865,22930.5,22840.5,22930.5,256639624
22930.5,22930.5,22871,22875.5,283234553
22875.5,22890.5,22866,22885.5,345946318
22885.5,22957.5,22885.5,22948.5,357138490
22948.5,22948.5,22894,22896.5,311096443
22896.5,22916.5,22893,22910,332851194
22910,22910,22780.5,22847,275461831
22847,22878,22792.5,22792.5,307908316
22792.5,22872,22792.5,22860.5,226087716
22860.5,22872,22821.5,22822.5,250663767
22822.5,22828,22772,22786.5,292200688
22792.5,22803,22750.5,22803,262602740
22803,22805,22741.5,22800.5,238852447
22800.5,22959,22800.5,22947,201292494
22940,22940,22842.5,22846.5,193791339
22850,22866,22826.5,22845.5,270581909
22834.5,22834.5,22774.5,22818.5,211924796
22818.5,22823,22785.5,22815,324583316
22815,22825,22766.5,22774.5,336395068
22774.5,22803.5,22774.5,22803.5,572263854
22813.5,22839.5,22802,22815,448603859
22820,22845,22820,22837.5,320556053
22837.5,22844,22810.5,22810.5,390361622
22810.5,22823.5,22800.5,22810.5,779719448
22810.5,22810.5,22780.5,22786.5,913078006
22786.5,22786.5,22740.5,22747,311365325
22752,22780.5,22711,22722,288839714
22716,22747,22716,22747,293127642
22747,22813,22747,22803,273572947
22803,22859,22795,22833,367036782
22833,22859.5,22812.5,22859.5,330143602
22860,22860,22825,22825,535887606
22822,22835,22810,22835,329695630
22835,22835,22797,22797,357341363
22797,22827.5,22781,22827.5,321821266
22827.5,22872.5,22827.5,22872.5,335327519
22872.5,22880,22872.5,22880,367643759
22880,22880,22828.5,22861,344397535
22856.5,22856.5,22833.5,22839.5,366468011
22839.5,22853,22839.5,22845,387822951
22845,22847.5,22807,22847.5,366950363
22848,22877,22848,22877,345535064
22877,22880,22851.5,22856.5,397478382
22856.5,22900,22856.5,22900,363598750
22900,22900,22885,22900,405645361
22900,22900,22875.5,22875.5,376815531
22875.5,22875.5,22853.5,22863.5,360570333
22863.5,22886.5,22843,22852,360964430
22852,22888,22852,22885,361243746
22885,22891.5,22885,22885,443360074
22885,22885,22885,22885,469128707
22885,22900.5,22867,22867,366858406
22867,22867,22835.5,22836.5,369866119
22840,22852,22828.5,22842,384571473
22842,22869.5,22842,22869.5,337744589
22880,22880,22870,22870.5,364134645
22870.5,22870.5,22844.5,22844.5,414594609
22844.5,22860,22832,22860,415912412
22860,22878,22860,22878,367697235
22878,22909.5,22878,22899.5,369818113
22899.5,22935,22899.5,22917.5,413360846
22916,22916,22865,22867.5,374298839
22859.5,22866,22841,22866,649586412
22866,22899,22866,22899,544871282
22899,22914.5,22899,22914.5,491107771
22914.5,22914.5,22887.5,22887.5,412054881
22880.5,22880.5,22861,22876,433115972
22876,22892,22874,22874,363381535
22874,22927.5,22874,22927.5,424635194
22927.5,22941,22927.5,22941,419191219
22941,22997,22941,22983.5,381695882
22983.5,22999.5,22977.5,22991.5,381603110
22991.5,23000.5,22981,22990,356232438
22990,23005,22988,23005,449777664
23005,23005,22999,23001,440229030
23001,23013,22986,22986,413994150
22986,22988,22970.5,22988,504468802
22988,22988,22971,22971,675011766
22971,22982,22971,22977.5,479789572
22977.5,22977.5,22966.5,22966.5,542985525
22966.5,22971,22963.5,22971,582314169
22971,22971,22971,22971,401927330
22971,22971,22971,22971,463806528
22971,22971,22963.5,22963.5,846104782
22963.5,22963.5,22845,22845,530233072
22826,22879,22826,22846.5,289370523
22846.5,22850,22833,22846,310227587
22846,22859.5,22838,22859.5,331181070
22859.5,22859.5,22835.5,22841,319881314
22841,22852,22823.5,22849,347059163
22849,22854,22841.5,22841.5,287370636
22848,22857,22848,22857,352403956
22857,22857,22835,22835,368364200
22835,22840,22835,22840,503915841
22840,22840,22800.5,22800.5,417479861
22800.5,22818,22800.5,22804,683115536
22800.5,22818,22789.5,22818,564753839
22818,22878,22818,22878,1109088205
22878.5,22909,22878.5,22903.5,453183906
22903.5,22920,22888,22920,330222589
22920,22953.5,22920,22947,376969910
22944.5,22944.5,22923,22923,304037923
22923,22931,22923,22931,306044283
22931,22936.5,22916.5,22923.5,325948386
22923.5,22946,22923.5,22946,335275844
22953,22969.5,22944.5,22950,322664285
22950,22959.5,22950,22953.5,320220987
22953.5,22953.5,22944.5,22951.5,303206242
22951.5,22951.5,22920.5,22920.5,369968171
22915.5,22937,22914,22937,318171675
22937,22998,22937,22998,317231756
22998,23002.5,22977,22977,318558033
22977,22984.5,22977,22977,338397287
22977,22983.5,22971.5,22971.5,395359535
22971.5,22971.5,22971.5,22971.5,406563057
22971.5,22971.5,22961.5,22961.5,438434833
22961.5,22995,22961.5,22995,478123337
22995,23025.5,22985.5,23025.5,725034401
23027.5,23028.5,23007.5,23028.5,416672031
23028.5,23034,23018.5,23018.5,462584605
23018.5,23025.5,23018.5,23025.5,447863223
23025.5,23025.5,23002,23002,525747224
23002,23002,22989.5,22991.5,561460405
22991.5,23023.5,22991.5,22994.5,489110201
22994.5,22994.5,22968,22968,524127623
22968,22968,22945.5,22953,490287798
22953,22973,22953,22955,439445547
22955,22955,22945.5,22955,459894866
22955,22969,22955,22969,469775986
22969,22969,22929,22929,500638201
22929,22937,22928.5,22937,519681950
22937,22967,22937,22967,440211913
22967,22978,22967,22978,466687485
22978,22986.5,22978,22986.5,672643456
22986.5,23021,22986.5,23021,573034725
23021,23062,23021,23043.5,393965106
